"","LMC1","LMC2","LMC3","LMC4","LMC5","LMC6","LMC7","LMC8","LMC9","LMC10","LMC11","LMC12","LMC13","LMC14"
"cg19027636",1,0.805628847292751,0.567920600724441,0.998261337150161,0.899928368381153,0.483897905657498,0.195032832525936,0.179614585174606,0.716889797137248,0.443089794553161,0,0.994158992905548,0.860607413486211,0.546873324261415
"cg26234658",1,0.402862561706279,0.477276882246299,0.285874487899144,0.98353225934222,0.605405598378638,0.135237638292965,0,0.413428682428548,0.839150396900708,0.113427336834144,0.364803697138501,0.725145965976314,0.209455725992434
"cg17031773",0.889563288664107,0.026418051100254,0.880366956122543,0.142412806541736,0.796873680028236,0.129749121447221,0.519843998730366,0,0.971894514661242,0.0329782807244715,0,0.496471654334995,0.780156517687328,0.736364215371967
"cg04578362",0.102918306947043,0.508477101670814,0.378284742514067,0.480516628819668,0.84859607881396,0.365726418422984,0,0,0.338796719609788,1,0.0804996581889786,0.238234964416495,0,0.557752883972035
"cg18434152",0.242192735857476,0,1,0.104639771849641,0.891848206539346,0.248739308062085,0.478941086853917,0.200900423819037,0.793278849389898,0.385181595832441,0,0.997398775849843,0.76997496756752,0.324772926462179
"cg10453550",0.0615861694248805,0.408373249851869,0.614611068965835,0.776672941174855,0.708056234201207,0.489032996875546,0,0,0.544688719701966,1,0.444781304730912,0.940551164368544,1,0.682134058050314
"cg18224468",1,0.150105556484234,0.186689616255805,0.638959217698695,1,0.15956470562027,0.130623205753106,0.466657480676608,0.177285997726651,0.39999145119435,0.125020422005194,1,0.878477087336543,0.647174607116446
"cg27221631",1,0.158402484005221,0.00818101078558465,0.285536005975578,1,0.992263222148897,0.79586814347732,0.630517311160236,0.485421604159158,0.244285591780021,0.383748452926954,0.0842363758057609,1,1
"cg01092293",0.442529898571232,0.163347459176498,0.0424680655013928,0.362735953913022,0.190670264761983,0.369837026818843,0.752357291134681,1,0.904982059437312,0.782489980066697,0.157941890665536,0.731944305425769,0.196172825796628,0.245050605096861
"cg04546413",0.345033227133449,0,0.512547330311007,0,0.431355146251651,0.285763984351682,0.139074134325566,0.212450411605162,1,0.627656343863301,0.028131636047026,0.405038337690104,0.269192075864326,0.477674371883974
"cg19600494",0.770183993653436,0.561612001548683,1,0,1,0.281917857540804,0.0158603670156972,0.106638221854407,0.816124420168714,1,0.0504567283709529,0.507776136856607,0.867539798215131,0.842745601180967
"cg23508887",0.763752210811971,0.392207274350266,0.571639782335958,0.860240958096209,0.749023948859065,1,0.390870868061872,0.12567439987893,0.648547398517909,0.749577531878738,0.14222296911559,0.530674428774431,0.918568952328032,0.035679323099545
"cg23377395",0.858948262165829,0.157710351795864,0.976859122963304,0.382547677735367,0.930772779595004,0.537184174875908,0.937165441093808,0,1,0.0469511395786883,0,0.894500630703831,0.908837903066409,1
"cg05323345",0.418613789439804,0.182504169337216,0.995199327969375,0,0.297390406265867,0.977115134924545,0.671157564994426,0,0.710763734737578,0.0299424591416907,0.140609546524071,0.681171164622719,0.705655475474141,0.0906349190074949
"cg15331705",1,0.0472359812758703,0.337959972764227,0.820277709536527,0.179403360048986,0.90846313778123,0.640458901604272,0,0.946152584831206,0,0.303134507870714,0.779267448407208,0.856489614049466,0.745812787530297
"cg11839579",0.919741706184429,0.145575800381918,1,0.548535156054097,0.975615135600491,0.636968742830676,0.235218160870167,0.481827585885415,1,0.179542170459402,0.211485020544533,0.964689467310859,0.0271463673543596,0.617908837874003
"cg03577486",0.212597775013602,0.197919657937125,0.628236172821406,0.768327526525685,0.5457420170424,0.672999667764581,0,0.437841137778669,1,0.500091170581503,0.354317881820965,0.785241411052957,0.436065378244234,0.0912076225294081
"cg04075024",0,1,0.885158981612215,0.191254627853644,0.922863164425812,0.601561076060745,0.580799676945656,0.071563498669183,0.623727098347422,0.837272123448501,0.211268953699942,0.182331228781512,0.0751836923085592,0.384638053163389
"cg00467296",1,0.087444710637124,0.936885723258026,0,0.66310945696405,0.517562705413342,0.663767735619517,0.172178348129353,0.987436422059096,0.0532839679263363,0.150802936977311,0.784138688147664,0.346478338314569,0.410351701056477
"cg14224444",0.869616475704606,0.104611750246175,0.909034554311391,0.353206166822586,0.807711702028065,0.230579942558408,0.110383687446411,0.438426311708842,0.681763965856662,0,0,1,0.806341238086597,0.72345792410361
"cg09790780",0.619326716173392,0.018288934372111,1,0.0927686700042465,0.809702411162638,0,0.632075305055009,0.147348244271676,1,0.0102503832195029,0.152425713036517,0.560368609679029,0.892028476617973,0.790347079810734
"cg17661462",0.590448153687622,0,1,0.0431596175867365,0.109972050087011,0.683100701471839,0,0,0.889964476799789,0.696150726839276,0.123243985048814,0.850214770480774,0.650908599226343,0
"cg18948488",0.300703618701137,0.171881408711405,0.70256666176319,0.662675222933213,0.161735431397821,1,1,0.587782139691346,0.985759824995338,0.785341355531931,0,1,0.0255722589622116,0.741168050108092
"cg04694991",0.256155961185156,0.889313128883983,0.75341119129183,0.327529843667155,1,0.340591801667063,0,0.120187749918662,0.822255076261601,0.625858612339436,0.472838863214058,0.241074367250549,0,0.779161238748915
"cg12800047",0,0.131822568400555,0.135974815692921,0,1,0.84750268677492,0.600932412896649,0.0286529673590876,0.780730510694634,0.292163394004846,0.19375648076636,0.119391007907849,0.339590163215505,0.673758155807981
"cg26793019",0.895042399126672,0.45866425400715,1,0.353810642942123,1,0.417135384178173,0.609885536753475,0.0253193862305257,1,0.217274747584958,0.123526457480095,0.662180644066149,0.908231124197589,0.901951960101537
"cg11202887",0.436982313765292,0,0.839726533072446,0.55320858279819,0.706757363679706,0.718935932586404,0.246411251149641,0.0040469905708177,1,0.396569020370233,0.0552524420110368,0.633948263482162,0.790970071899913,0.593132335823878
"cg22449337",0.206688367502667,0.357912309700984,0.695057457345268,0.298954471757929,1,0.505029655907314,0.275432493105652,0.06427405941039,0.466133463494139,1,0.0586147166397374,0.2206735829416,0.118274916109666,0.0869894012718256
"cg26971423",0.0142492914850214,0.0861890076721161,0.0769466255055203,0.918003522774117,0.828438602932639,0.945940417832379,0.649983441445653,0,0.441730291692891,0.247123760762127,0.198128095753733,0.958468036749677,1,1
"cg19266671",0.948843540601833,1,0.590157041822589,1,0.765404596051551,0,0.131258989470583,0.834868566596181,0.275286728733882,0.694833870901912,0.131721633639985,1,1,0
"cg03318904",0.412494927838005,1,0,1,0.608481833590979,0.157994964845557,0,1,1,0.977307305999257,0.594545786227453,1,0.499934647332165,0
"cg21749424",0.799771940587794,0.382411261504945,0.617353300177621,0.215192791973346,0.590950723650263,0.825638048235987,0.167229867182137,0.376939262349915,0.95452897425063,0.820367526584291,0,0.722723281488708,0.400503703068566,0
"cg13822849",0.810634373909155,0,1,0.957760052649606,0.250099978285765,0.612740293004874,0.591441902177012,0.058708887428299,1,0.59552378808375,0.221090624097209,0.963476926675771,0.938465772008822,0.300973719975584
"cg07479030",0.725381493271917,0.464151123972605,0.192370149015248,0.423272796665416,0.911918453182717,0.172724931876252,0.0917156868386198,0.302163711821866,0.814308430135622,1,0.550470334603907,0.627210285407119,0.0037858845206147,0.152288080549127
"cg12774946",0.750657328603012,0.442490227896397,0.340329219346996,1,0.808627158281736,0.204804242455422,0,0.652901129070585,0.611373846537456,1,0.142172697581286,1,0.988765174980492,0.206632474917524
"cg05901543",0.668472695797173,0.479569900227949,0.848126220343504,0.735957397635892,0.834357054672374,0.0497978916364749,0.0837404199855065,0.131140067515889,0.662607081952193,1,0.387571989222616,0.380293954122821,0.372699976106413,0.280798461873707
"cg22653878",0.987219171217683,0.182313374760333,1,0.425455310387507,0.595741452598314,0.701891984383533,0.673692813978045,0,0.966016701774991,0.0878829308435551,0,0.732665635693973,0.812907517121474,0.574043414958788
"cg15459774",0.757966748054942,0.528668274635775,1,0.0546533018988613,1,0.301263745723576,0.750312333001767,0,1,0.599616224621265,0.0785502698203286,0.59646857648303,0.596993195662122,0.577708480357423
"cg17928883",0.686191076571321,0.29760859201935,0.0104148683670879,0.584699550301031,0.103073093722869,0.424343422883321,0,0.633068763759224,0.837800379914533,1,0.366282872815496,0.529732242360629,0.331173994324983,0
"cg09577391",0.671237042704544,0.545950792860394,0,0.189289488596478,0.719986975479709,0.725379230524635,0.36749306309057,1,0.929477928646891,1,0.541858266984357,0.710275195298141,0.281624871172005,0.1288290876326
"cg14602220",1,0,1,0.701790653308358,0.976045874770606,0.000821247531448388,0.710090078815848,0.491298540069317,1,0.586010505718936,0,1,1,0.071802420797994
"cg13249774",1,0.111516715959232,0.772050916035879,0.167901944219516,1,1,0.576112350811367,0.087782312480506,0.513912780603228,0.755834318669462,0.250966841221819,0.216113318859069,0.174128457926875,0.301856463387107
"cg11569478",0.189017653055617,0.115547585670535,0.202448826751331,0,1,0.644572058835322,1,0.236298683653757,0.763480689623636,0.327796451401077,0.331297545482324,0.0644201911645965,0.104293199921724,1
"cg05046306",0.326690540471191,0.195311162557542,0.890172665913311,0.213107238401267,0.764551922984141,0.670868917963763,1,0.0214710197274426,0.875545750618047,0.558888413047081,0,1,0.624808579499068,0.209123323325329
"cg04157272",0.931009568087246,0,0.0826563104621997,1,0.904533997503434,1,0.606375427430538,0.135021293848392,0.875472625115694,0.0836252075677671,0.492844005948656,1,1,0.74684402219178
"cg23461926",0.956763588099661,0,0.791107843410802,0.626879126124402,0.701582081385033,0.549859477171684,0.11741616726785,0,1,0.194088004523678,0.195543827726194,1,0.904145308049586,0.402410173651427
"cg13545297",1,0.937285554046229,0.728315832383993,1,0.413144809487152,0.705696947046191,1,0.359708966537431,0.672775584097103,1,0.360845099143712,0.34619126982855,0,0.204928523707442
"cg02156692",1,0.490456055967574,0.448566645893409,0.753855136539331,0.40600075616817,0,0.878385717042971,0.745850909328307,0.853242473902807,0.515981710923177,0.0622756211752766,0.779997771687565,0.756569014290648,0.181921557166021
"cg14947429",0.449514715618781,0.805447353981023,0.481175207022079,1,0.0482233736069055,0.575102582229349,0.318857254209864,0.679060008267163,0.98012815835458,0.737156719540204,0.390708354616625,0.757940957669253,0.471991824982703,0.141179128191401
"cg07675184",0.350236788593156,0.49370065482491,0.607187653842431,0.932963835914677,0.137721309906296,1,0.968535268226458,0.68797410227744,1,0.440323224510342,0.387427020013046,0.758755316922647,0,0
"cg11846968",0.833258002922658,0.0429525863559376,1,0.537054776830769,0.875362265409408,0.649647218641486,0.435296046532409,0.108593218472219,1,0.0726641719697131,0,0.798968826958986,0.928464010563901,0.78460552005679
"cg16926809",0.178145129505738,0.184487247286256,0.328868872689308,1,0.836541234996882,0.711510264238201,0,0.624122128750136,0.614401341397471,0.732609485122758,0.274890551678628,1,0.966101433024912,0.462853618593546
"cg23903301",1,0.199570952698206,0,0.804892709033658,0.308446414737444,1,1,0.632883540754309,0.942940295294028,0,0.301219256218354,0.747941906598101,0.973867480986927,1
"cg14104626",0.0441847048716269,0.339369669556835,0.637560094803788,0,0.935080040500459,0.543000117148172,0.00189159729911365,0,0.417479674244084,1,0.175332917724825,0,0,0.142206945241479
"cg02931353",0.85979196915212,0.237701974884826,1,0.174686310240573,1,0.507535306137706,0.562723515968976,0,1,0.0289850419298509,0.232943351050656,0.905851642869159,0.57059776828166,0.991895035652422
"cg19449919",0.889314054495744,0.0307478258308755,1,0.717065120973221,0.945667171083855,0.4435818300156,0.553349134745751,0.0851182487512715,0.929829708710651,0.407868214591181,0.0816457666602138,0.948681933868166,1,0.78969799665346
"cg16888547",1,0.00402294226238328,1,0.514127581633668,0.839211393975623,0.686560289421076,0.356961485787172,0.417695181974113,1,0.421930656264265,0.0757242798116941,0.871202521663767,0.544834470411165,0.437261593762467
"cg10254167",0.643198457357717,0,1,0.466899825597241,0.959139480466035,0.256070224369829,0.595902742107254,0.377559692971343,0.846410577333343,0.475846345692232,0.116863885973368,0.970694698074625,0.980347526405546,0
"cg03055671",1,0.657554856401421,0.233351459866968,1,0,1,0,0,0.411758702374644,0.918488922341153,0.779682790881702,0.81105814058244,1,0.730586518575714
"cg00719224",0.640179396208903,0,0.110680436317913,1,0.6984217806778,0,0.280044107952403,0.225170928493652,0.845951935692997,0.524999717883282,0.283999203449194,0.997348678711709,0.544102148795449,0.0473544056103175
"cg27219841",0.238368580161604,0.151084339176569,0.374035457544918,0.583383485654126,0.708346581533266,0.00293425936975752,0.251644853855816,0.0644221913351427,0.513399640022828,1,0,0.654282399026007,0.447486720346877,0.0509785206056439
"cg06471596",0,1,0,0.194788276873996,0.914871382559913,0.267362821281292,0.278528429893226,0.235899822375369,0.305499740093304,0.649505191627761,0.0123890081781196,0.0941552493215398,0.140352017457033,0
"cg08940787",0,0.626322110281264,0.329114663153169,0.0129305472042741,0.269010289314226,0.705207732472075,0.468412301385352,0,0.666977054344116,0.865683813881514,0.418843597245348,0.0369088803796785,0.103089173087506,0
"cg27621997",1,0,0,1,0.885899537439066,0.0396190833141088,0.126130038925812,0.226416067442706,0.257354572957628,0.633785994639387,0.0655219118503174,0.909174430193948,0.471794476046131,0.522500152637496
"cg15267318",0.96618293104457,0.104126369125891,0.721101502991301,0.342694169860671,0.975330805171625,0.606556575898939,0.388925108455448,0.180547878455218,0.854716669209281,0.566906124489016,0.088921076423792,0.594272613056173,0.620963938831578,0
"cg01476678",0.54211855099329,0.408065617933859,1,0.823858432388949,1,0.299451081988936,0,0.20198811420323,1,0.866763287329379,0.290910151128032,0.752387850715449,0.121871802174801,0.26324371131994
"cg08380379",0.976200689047865,0.0490885567419211,0,0.858915478575265,0.967942518632102,0.906890542675158,0.287853047350927,0.157775192243871,1,0.225085022279326,0.381266368783542,0.936214519180611,0.938744672600246,1
"cg03454225",0.917103818673636,0.486165147900556,0,0.400305805308777,0.910566361350764,0.915504931450232,0.164133713208427,0.264780918525043,1,0.729164487233741,0.279775089669231,1,0.679540767971124,0.141163587091325
"cg25437886",0.618637589939043,0.184956179573578,0,0.635848807004709,0.646379607250499,0.310464858072022,0.917621441383706,0.621059656344466,0.897494326261415,0.16092856606911,0.286280894514354,0.473150700516729,0.762322901082858,0.967016146276016
"cg16619378",0.0658179738218585,0.569301490926653,0.377483842754436,0.0913226681843907,0.710418269695336,0.44909483098297,0.606114601055694,0.646894699670169,0.995715111676546,0.875201115115104,0.160061306213958,0.411653040802902,0.0403368473510084,0
"cg16163382",1,0.00988295113291919,0.0410853790382456,0.652075105142998,0.290767501634666,0.890880404617142,0.421321147797912,0.696185849347333,0.632609604105456,0,0.268962618632674,0.731943823310688,1,0.997477327798008
"cg09042277",0,0.0599981232552113,0.990271691535729,0.489804537221183,0.0335955115457384,0.394323284435391,0.927840971470607,0.496684150243559,1,0.904100463862401,0.28140738387621,0.384175984328707,0,0.046793727919592
